"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"an einigen stellen renovierungsbedürftig#negative";"1";"1";"1";"an einige Stelle|Stellen renovierungsbedürftig";"P Q N G";"an#138 einigen#7 stellen#7 renovierungsbedürftig#7"
"leider ein stern zuviel#negative";"1";"1";"1";"leider eine Stern zuviele";"A D N Q";"leider#70 ein#331 stern#7 zuviel#1"
"mit viel ungutem gefühl#negative";"1";"1";"1";"mit viele ungut Gefühl";"P Q G N";"mit#370 viel#38 ungutem#1 gefühl#6"
"stündlich nach kos fährt#positive";"1";"1";"1";"stündlich nach Kos fahren";"G P R V";"stündlich#1 nach#79 kos#3 fährt#8"
"direckt vor der tür#positive";"1";"1";"1";"direckt vor die Türe";"O P D N";"direckt#2 vor#65 der#589 tür#7"
"nur 8 min. von#positive";"1";"1";"1";"nur 8 min. von";"A O N P";"nur#142 8#9 min.#7 von#164"
"einmal und nie wieder#negative";"1";"1";"1";"einmal und nie wieder";"A C A A";"einmal#12 und#1053 nie#29 wieder#93"
"einiges war ungewöhnlich mühsam#negative";"1";"1";"1";"einige sein ungewöhnlich mühsam";"Q V G G";"einiges#6 war#339 ungewöhnlich#2 mühsam#1"
"perfekt für eine städtereise#strongpositive";"1";"1";"1";"perfekt für eine Städtereise";"G P D N";"perfekt#9 für#290 eine#166 städtereise#16"
"sind auf dem zimmer#positive";"1";"1";"1";"sein auf die Zimmer";"V P D N";"sind#183 auf#202 dem#161 zimmer#322"
"milbenkot unter den matratzen#negative";"1";"1";"1";"Milbenkot unter die Matratze";"O P D N";"milbenkot#1 unter#13 den#246 matratzen#5"
"schon am morgen besetzt#negative";"1";"1";"1";"schon an Morgen besetzen";"A P N V";"schon#65 am#124 morgen#8 besetzt#3"
"wurde jeden tag aufgefüllt#positive";"1";"1";"1";"werden jede Tag auffüllen";"V Q N V";"wurde#75 jeden#37 tag#42 aufgefüllt#3"
"reklamation entgegen zu nehmen#negative";"1";"1";"1";"Reklamation entgegen zu nehmen";"N V O V";"reklamation#11 entgegen#5 zu#273 nehmen#6"
"hatte eine angenehme größe#positive";"1";"1";"1";"haben eine angenehm Größe";"V D G N";"hatte#33 eine#166 angenehme#6 größe#12"
"hat seinen eigenen charme#positive";"1";"1";"1";"haben sein eigen Charme";"V Q G N";"hat#105 seinen#4 eigenen#5 charme#19"
"frische handtücher gab es#positive";"1";"1";"1";"frisch Handtuch geben es";"G N V Q";"frische#4 handtücher#13 gab#43 es#346"
"empfand das als positiv#positive";"1";"1";"1";"empfinden die als positiv";"V Q C G";"empfand#1 das#752 als#110 positiv#11"
"für nur 3 €#positive";"1";"1";"1";"für nur 3 €";"P A O O";"für#290 nur#142 3#38 €#32"
"kein 4 sterne hotel#negative";"1";"1";"1";"keine 4 Stern Hotel";"Q O N N";"kein#61 4#46 sterne#67 hotel#612"
"in 20 minuten in#positive";"1";"1";"1";"in 20 Minute in";"P O N P";"in#523 20#15 minuten#34 in#523"
"zu laut und hektisch#negative";"1";"1";"1";"zu laut und hektisch";"P G C G";"zu#273 laut#13 und#1053 hektisch#4"
"im nachhinein froh bin#positive";"1";"1";"1";"in Nachhinein froh sein";"P O G V";"im#289 nachhinein#1 froh#5 bin#9"
"nicht den realen gegebenheiten#negative";"1";"1";"1";"nicht die real Gegebenheit";"O D G N";"nicht#366 den#246 realen#1 gegebenheiten#1"
"selbst campen wäre besser#negative";"1";"1";"1";"selbst campen sein gut";"A V V G";"selbst#14 campen#1 wäre#12 besser#21"
"altertum mit modern verbunden#positive";"1";"1";"1";"Altertum mit modern verbinden";"N P G V";"altertum#1 mit#370 modern#14 verbunden#6"
"haben es nicht bereut#positive";"1";"1";"1";"haben es nicht bereuen";"V Q O V";"haben#107 es#346 nicht#366 bereut#1"
"sehr empfehlenswert für sightseeingtrip#positive";"1";"1";"1";"sehr empfehlenswert für Sightseeingtrip";"A G P O";"sehr#508 empfehlenswert#12 für#290 sightseeingtrip#1"
"wirklich gut ausgestattet .#positive";"1";"1";"1";"wirklich gut ausstatten .";"G G V O";"wirklich#52 gut#134 ausgestattet#13 .#2084"
"ist eine recht große#positive";"1";"1";"1";"sein eine recht groß";"V D G G";"ist#564 eine#166 recht#26 große#13"
"auf das deutsche eck#positive";"1";"1";"1";"auf die deutsch Eck";"P D G N";"auf#202 das#752 deutsche#27 eck#2"
"immer sehr ordentlich gereinigt#strongpositive";"1";"1";"1";"immer sehr ordentlich reinigen";"A A G V";"immer#49 sehr#508 ordentlich#7 gereinigt#15"
"keine 4 sterne verdient#negative";"1";"1";"1";"keine 4 Stern verdienen";"Q O N V";"keine#65 4#46 sterne#67 verdient#7"
"den preis nicht wert#negative";"1";"1";"1";"die Preis nicht wert";"D N O G";"den#246 preis#39 nicht#366 wert#13"
"müssten neu eingedeckt werden#negative";"1";"1";"1";"müssen neu eindecken werden";"V G V V";"müssten#3 neu#15 eingedeckt#1 werden#66"
"ca. 200 m. entfernt#negative";"1";"1";"1";"ca. 200 m. entfernt";"A O P G";"ca.#46 200#4 m.#2 entfernt#20"
"den namen nicht verdient#negative";"1";"1";"1";"die Name nicht verdienen";"D N O V";"den#246 namen#2 nicht#366 verdient#7"
"manchmal ordentlich biss haben#negative";"1";"1";"1";"manchmal ordentlich Biss haben";"A G N V";"manchmal#4 ordentlich#7 biss#1 haben#107"
"ist schon etwas älter#negative";"1";"1";"1";"sein schon etwas alt";"V A A G";"ist#564 schon#65 etwas#80 älter#5"
"ein wenig abgenutzt erscheint#positive";"1";"1";"1";"eine wenige abnutzen erscheinen";"D Q V V";"ein#331 wenig#38 abgenutzt#5 erscheint#3"
"krümel vom frühstück morgens#negative";"1";"1";"1";"Krümel von Frühstück morgens";"N P N A";"krümel#1 vom#68 frühstück#149 morgens#7"
"auf keinen fall weiterempfehlen#negative";"1";"1";"1";"auf keine Fall weiterempfehlen";"P Q N V";"auf#202 keinen#16 fall#22 weiterempfehlen#7"
"nichts da der wasserhahn#negative";"1";"1";"1";"nichts da die Wasserhahn";"Q A D N";"nichts#36 da#95 der#589 wasserhahn#2"
"an der hauptstraße gelegen#negative";"1";"1";"1";"an die Hauptstraße liegen";"P D N V";"an#138 der#589 hauptstraße#4 gelegen#21"
"einen schönen abend machen#positive";"1";"1";"1";"eine schön Abend machen";"D G N V";"einen#116 schönen#12 abend#17 machen#12"
"direkt vor der tür#positive";"1";"1";"1";"direkt vor die Türe";"G P D N";"direkt#66 vor#65 der#589 tür#7"
"nur wenig wasser heraus#negative";"1";"1";"1";"nur wenige Wasser heraus";"A Q N V";"nur#142 wenig#38 wasser#15 heraus#1"
"war aber viel besser.schade#negative";"1";"1";"1";"sein aber viel schaden";"V A A V";"war#339 aber#222 viel#38 besser.schade#1"
"viel , viel bessere#strongpositive";"1";"1";"1";"viel , viele gut";"A O Q G";"viel#38 ,#1650 viel#38 bessere#3"
"hat sich sofort wohl#positive";"1";"1";"1";"haben sich sofort wohl";"V Q A A";"hat#105 sich#137 sofort#17 wohl#25"
"könnte etwas größer sein#negative";"1";"1";"1";"können etwas groß sein";"V A G V";"könnte#10 etwas#80 größer#3 sein#38"
"sehr sehr schlecht bestückt#strongnegative";"1";"1";"1";"sehr sehr schlecht bestücken";"A A G V";"sehr#508 sehr#508 schlecht#24 bestückt#2"
"alten und angegrauten eindruck#negative";"1";"1";"1";"alt und angegraut Eindruck";"G C G N";"alten#8 und#1053 angegrauten#1 eindruck#18"
"in die jahre gekommen#negative";"0";"3";"11";"in die Jahr kommen";"P D N V";"in#523 die#750 jahre#25 gekommen#13"
"lässt keine wünsche offen#positive";"0";"2";"3";"lassen keine Wunsch offen";"V Q N G";"lässt#12 keine#65 wünsche#8 offen#9"
"gut bis sehr gut#positive";"0";"1";"2";"gut bis sehr gut";"G C A G";"gut#134 bis#54 sehr#508 gut#134"
"für jeden etwas dabei#positive";"0";"1";"2";"für jede etwas dabei";"P Q Q V";"für#290 jeden#37 etwas#80 dabei#15"
"direkt am wunderschönen strand#positive";"0";"1";"2";"direkt an wunderschön Strand";"G P G N";"direkt#66 am#124 wunderschönen#7 strand#46"
"lässt zu wünschen übrig#negative";"0";"1";"2";"lassen zu wünschen übrig";"V V V G";"lässt#12 zu#273 wünschen#12 übrig#11"
"aus den 1970er jahren#negative";"0";"1";"2";"aus die 1970er Jahr";"P D N N";"aus#104 den#246 1970er#2 jahren#20"
"nicht das letzte mal#positive";"0";"1";"2";"nicht die letzt mal";"O D G A";"nicht#366 das#752 letzte#4 mal#42"
"nie wieder dieses hotel#strongnegative";"0";"1";"2";"nie wieder dies Hotel";"A A Q N";"nie#29 wieder#93 dieses#39 hotel#612"
"war mehr als ausreichend#positive";"0";"1";"2";"sein mehr als ausreichend";"V A C G";"war#339 mehr#69 als#110 ausreichend#28"
"lässt keine wünsche offen#strongpositive";"0";"1";"3";"lassen keine Wunsch offen";"V Q N G";"lässt#12 keine#65 wünsche#8 offen#9"
"direkt am schönen sandstrand#positive";"0";"1";"2";"direkt an schön Sandstrand";"G P G N";"direkt#66 am#124 schönen#12 sandstrand#3"
"in die jahre gekommene#negative";"0";"1";"2";"in die Jahr gekommen";"P D N G";"in#523 die#750 jahre#25 gekommene#2"
"sieht sehr gepflegt aus#positive";"0";"1";"2";"sehen sehr gepflegt aus";"V A G V";"sieht#16 sehr#508 gepflegt#18 aus#104"
"einfach nur super !#strongpositive";"0";"1";"2";"einfach nur super !";"G A G O";"einfach#30 nur#142 super#73 !#256"
"direkt am meer gelegen#positive";"0";"1";"2";"direkt an Meer liegen";"G P N V";"direkt#66 am#124 meer#21 gelegen#21"
"ist nicht zu empfehlen#negative";"0";"1";"2";"sein nicht zu empfehlen";"V O O V";"ist#564 nicht#366 zu#273 empfehlen#44"
"auf jeden fall wiederkommen#positive";"0";"1";"2";"auf jede Fall wiederkommen";"P Q N V";"auf#202 jeden#37 fall#22 wiederkommen#6"
"gleich um die ecke#positive";"0";"1";"2";"gleich um die Ecke";"G P D N";"gleich#12 um#60 die#750 ecke#9"
"in einem guten zustand#positive";"0";"1";"5";"in eine gut Zustand";"P D G N";"in#523 einem#90 guten#22 zustand#33"
"guten gewissens weiter empfehlen#positive";"0";"1";"3";"gut Gewissen weiter empfehlen";"G N A N";"guten#22 gewissens#3 weiter#19 empfehlen#44"
"gerne und immer wieder#positive";"0";"1";"2";"gerne und immer wieder";"A C A A";"gerne#19 und#1053 immer#49 wieder#93"
"guten gewissens weiter empfehlen#strongpositive";"0";"1";"3";"gut Gewissen weiter empfehlen";"G N A N";"guten#22 gewissens#3 weiter#19 empfehlen#44"
"alles mit nutzen kann#positive";"0";"1";"2";"alle mit Nutzen können";"Q P N V";"alles#87 mit#370 nutzen#9 kann#87"
"mitten in der stadt#positive";"0";"1";"2";"mitten in die Stadt";"A P D N";"mitten#7 in#523 der#589 stadt#17"
"auf jeden fall wiederkommen#strongpositive";"0";"1";"2";"auf jede Fall wiederkommen";"P Q N V";"auf#202 jeden#37 fall#22 wiederkommen#6"
"gut bis sehr gut#strongpositive";"0";"1";"2";"gut bis sehr gut";"G C A G";"gut#134 bis#54 sehr#508 gut#134"
"einem sehr guten zustand#strongpositive";"0";"1";"3";"eine sehr gut Zustand";"D A G N";"einem#90 sehr#508 guten#22 zustand#33"
"für jeden geschmack etwas dabei#positive";"1";"2";"2";"für jede Geschmack etwas dabei";"P Q N A Q";"für#290 jeden#37 geschmack#8 etwas#80 dabei#15"
"ließ etwas zu wünschen übrig#negative";"1";"2";"2";"lassen etwas zu wünschen übrig";"V Q V V G";"ließ#9 etwas#80 zu#273 wünschen#12 übrig#11"
"nachteilig ist nichts so richtig#positive";"1";"1";"1";"nachteilig sein nichts so richtig";"G V Q A G";"nachteilig#2 ist#564 nichts#36 so#74 richtig#11"
"der gute eindruck erneut betätigt#positive";"1";"1";"1";"die gut Eindruck erneut betätigen";"D G N G V";"der#589 gute#33 eindruck#18 erneut#3 betätigt#1"
"sonst für den preis i.o#positive";"1";"1";"1";"sonst für die preis O";"A P Q V N";"sonst#17 für#290 den#246 preis#39 i.o#2"
"designmässig in die tage gekommen#negative";"1";"1";"1";"designmässig in die Tag kommen";"O P D N V";"designmässig#1 in#523 die#750 tage#14 gekommen#13"
"sofort privat dort länger verweilen#strongpositive";"1";"1";"1";"sofort privat dort lang verweilen";"A G A G V";"sofort#17 privat#2 dort#55 länger#4 verweilen#4"
"im 50 stoch vom hotel#positive";"1";"1";"1";"in 50 Stoch von Hotel";"P O O P N";"im#289 50#11 stoch#1 vom#68 hotel#612"
"toller blick auf den rhein#positive";"1";"1";"1";"toll Blick auf die Rhein";"G N P D R";"toller#18 blick#33 auf#202 den#246 rhein#19"
"schlägt neben das bett an#negative";"1";"1";"1";"schlagen neben die Bett an";"V P D N P";"schlägt#1 neben#14 das#752 bett#17 an#138"
"könnte so viel schöner sein#negative";"1";"1";"1";"können so viel schön sein";"V A A G V";"könnte#10 so#74 viel#38 schöner#16 sein#38"
"mit blick auf ein schloss#positive";"1";"1";"1";"mit Blick auf eine Schloss";"P N P D N";"mit#370 blick#33 auf#202 ein#331 schloss#3"
"die schlechte bewertung im bezug#strongnegative";"1";"1";"1";"die schlecht Bewertung in Bezug";"D G N P N";"die#750 schlechte#6 bewertung#7 im#289 bezug#1"
"sprach von einem schlechen scherz#negative";"1";"1";"1";"sprechen von eine schlechen scherzen";"V P D O V";"sprach#1 von#164 einem#90 schlechen#1 scherz#1"
"muss nicht wieder sein !#strongnegative";"1";"1";"1";"müssen nicht wieder sein !";"V O A V O";"muss#21 nicht#366 wieder#93 sein#38 !#256"
"hat seine besten zeiten gesehen#negative";"1";"1";"1";"haben sein gut Zeit sehen";"V Q G N V";"hat#105 seine#8 besten#10 zeiten#7 gesehen#8"
"dringend mal ausgewaschen werden sollte#strongnegative";"1";"1";"1";"dringend mal auswaschen werden sollen";"G A V V V";"dringend#7 mal#42 ausgewaschen#1 werden#66 sollte#23"
"bietet platz für viele gäste#positive";"1";"1";"1";"bieten Platz für viele Gast";"V N P Q N";"bietet#9 platz#7 für#290 viele#46 gäste#68"
"ein zimmer gegen aufzahlung angeboten#positive";"1";"1";"1";"eine Zimmer gegen Aufzahlung anbieten";"D N P O V";"ein#331 zimmer#322 gegen#8 aufzahlung#1 angeboten#12"
"für familien eher weniger geeignet#negative";"1";"1";"1";"für Familie eher weniger geeignet";"P N A A G";"für#290 familien#20 eher#41 weniger#8 geeignet#11"
"leider nicht zu empfehlen !#strongnegative";"1";"1";"1";"leider nicht zu empfehlen !";"A O O V O";"leider#70 nicht#366 zu#273 empfehlen#44 !#256"
"in der nähe der champselysees#positive";"1";"1";"1";"in die nähen die ChampsElysees";"P D V D O";"in#523 der#589 nähe#44 der#589 champselysees#1"
"ist ein 6 sterne spitzenhotel#strongpositive";"1";"1";"1";"sein eine 6 Stern Spitzenhotel";"V D O N N";"ist#564 ein#331 6#13 sterne#67 spitzenhotel#3"
"war zu diesem zeitpunkt beheizt#positive";"1";"1";"1";"sein zu dies Zeitpunkt beheizen";"V P Q N V";"war#339 zu#273 diesem#35 zeitpunkt#2 beheizt#1"
"für städte · und badeurlaub#positive";"1";"1";"1";"für Stadt · und Badeurlaub";"P N O C N";"für#290 städte#2 ·#441 und#1053 badeurlaub#6"
"gab es ein paar supermärkte#positive";"1";"1";"1";"geben es eine paar Supermarkt";"V Q D Q N";"gab#43 es#346 ein#331 paar#22 supermärkte#1"
"ist das schpn sehr dreist#strongnegative";"1";"1";"1";"sein die schpn sehr dreist";"V D O A G";"ist#564 das#752 schpn#1 sehr#508 dreist#1"
"discos , bowling und tennis#positive";"1";"1";"1";"Disco , Bowling und Tennis";"N O O C N";"discos#1 ,#1650 bowling#1 und#1053 tennis#3"
"eine angenehme mischung der nationalitäten#positive";"1";"1";"1";"eine angenehm Mischung die Nationalität";"D G N D N";"eine#166 angenehme#6 mischung#2 der#589 nationalitäten#8"
"mit charm und schick eingerichtet#positive";"1";"1";"1";"mit Charm und Schick einrichten";"P O C N V";"mit#370 charm#1 und#1053 schick#3 eingerichtet#23"
"alles überzeugte zu 100 %#strongpositive";"1";"1";"1";"alle überzeugen zu 100 %";"Q V P O N";"alles#87 überzeugte#1 zu#273 100#4 %#19"
"über die man sich freuen#positive";"1";"1";"1";"über die man sich freuen";"P D Q Q V";"über#55 die#750 man#256 sich#137 freuen#4"
"einem fast das gehör rauben#strongnegative";"1";"1";"1";"eine fast die gehören rauben";"Q A Q V V";"einem#90 fast#19 das#752 gehör#1 rauben#1"
"an einer lauten straßenkreuzung gelegene#negative";"1";"1";"1";"an eine laut Straßenkreuzung gelegen";"P D G N G";"an#138 einer#49 lauten#2 straßenkreuzung#1 gelegene#4"
"nicht unbedingt 5 sterne wert#negative";"1";"1";"1";"nicht unbedingt 5 Stern wert";"O G O N G";"nicht#366 unbedingt#12 5#41 sterne#67 wert#13"
"nicht ganz geöffnet werden kann#negative";"1";"1";"1";"nicht ganz öffnen werden können";"O A V V V";"nicht#366 ganz#31 geöffnet#3 werden#66 kann#87"
"ein juwel in north lincolnshire#positive";"1";"1";"1";"eine Juwel in North Lincolnshire";"D N P O O";"ein#331 juwel#1 in#523 north#2 lincolnshire#1"
"im zimmer , ohne abtrennung#negative";"1";"1";"1";"in zimmern , ohne Abtrennung";"P V O C N";"im#289 zimmer#322 ,#1650 ohne#40 abtrennung#1"
"nicht im zimmerpreis inbegriffen ist#negative";"1";"1";"1";"nicht in Zimmerpreis inbegriffen sein";"O P N A V";"nicht#366 im#289 zimmerpreis#5 inbegriffen#2 ist#564"
"in unmittelbarer nähe zum zentrum#positive";"1";"1";"1";"in unmittelbar Nähe zu Zentrum";"P G N P N";"in#523 unmittelbarer#7 nähe#44 zum#132 zentrum#12"
"in der nähe findet man#positive";"1";"1";"1";"in die Nähe finden man";"P D N V Q";"in#523 der#589 nähe#44 findet#6 man#256"
"gibt es einige gute restaurants#positive";"1";"1";"1";"geben es einige gut Restaurant";"V Q Q G N";"gibt#80 es#346 einige#14 gute#33 restaurants#21"
"hat es an nichts gefehlt#positive";"1";"1";"1";"haben es an nichts fehlen";"V Q P Q V";"hat#105 es#346 an#138 nichts#36 gefehlt#3"
"schon lange nicht mehr geputzt#negative";"1";"1";"1";"schon lange nicht mehr putzen";"A A O A V";"schon#65 lange#8 nicht#366 mehr#69 geputzt#9"
"den ganzen nachmittag nicht geleert#negative";"1";"1";"1";"die ganz Nachmittag nicht leeren";"D G N O V";"den#246 ganzen#13 nachmittag#1 nicht#366 geleert#1"
"ist ständig von managern belegt#negative";"1";"1";"1";"sein ständig von Manager belegen";"V G P N V";"ist#564 ständig#9 von#164 managern#1 belegt#2"
"direkt am appartmenthaus nicht möglich#negative";"1";"1";"1";"direkt an Appartmenthaus nicht möglich";"G P O O G";"direkt#66 am#124 appartmenthaus#1 nicht#366 möglich#12"
"ruhig etwas größer sein können#negative";"1";"1";"1";"ruhig etwas groß sein können";"G A G V V";"ruhig#22 etwas#80 größer#3 sein#38 können#28"
"davon auch noch wenig vorhanden#negative";"1";"1";"1";"davon auch noch wenig vorhanden";"Q A A A G";"davon#3 auch#244 noch#77 wenig#38 vorhanden#17"
"selbst am ende der saison#positive";"1";"1";"1";"selbst an Ende die Saison";"A P N D N";"selbst#14 am#124 ende#12 der#589 saison#1"
"gastfreundlichkeit "" groß "" geschrieben#positive";"1";"1";"1";"Gastfreundlichkeit "" Groß "" schreiben";"N O R O V";"gastfreundlichkeit#1 ""#152 groß#35 ""#152 geschrieben#2"
"sehr zentral nähe des kudamm#positive";"1";"1";"1";"sehr zentral nähen die Kudamm";"A G V D O";"sehr#508 zentral#11 nähe#44 des#98 kudamm#1"
"der vor der haustür hält#positive";"1";"1";"1";"die vor die Haustür halten";"Q P D N V";"der#589 vor#65 der#589 haustür#2 hält#5"
"strahlt den wiener charme aus#positive";"1";"1";"1";"strahlen die Wiener Charme aus";"V D G N V";"strahlt#1 den#246 wiener#8 charme#19 aus#104"
"ebenso den roma · paß#positive";"1";"1";"1";"ebenso die Roma · Pass";"A D R O N";"ebenso#8 den#246 roma#1 ·#441 paß#1"
"der inbegriff eines schlechten hotels#strongnegative";"1";"1";"1";"die Inbegriff eine schlecht Hotel";"D N D G N";"der#589 inbegriff#1 eines#18 schlechten#4 hotels#71"
"absolut keinem verhältnis zur leistung#strongnegative";"1";"1";"1";"absolut keine Verhältnis zu Leistung";"G Q N P N";"absolut#20 keinem#3 verhältnis#8 zur#61 leistung#9"
"allem was man sich wünscht#strongpositive";"1";"1";"1";"alle was man sich wünschen";"Q Q Q Q V";"allem#26 was#61 man#256 sich#137 wünscht#3"
"( ähnlich schweiss ) gestunken#negative";"1";"1";"1";"( ähnlich Schweiß ) stinken";"O G N O V";"(#258 ähnlich#1 schweiss#1 )#273 gestunken#1"
"die ohnehin nur höchstens camping#negative";"1";"1";"1";"die ohnehin nur höchstens Camping";"D A A A N";"die#750 ohnehin#1 nur#142 höchstens#2 camping#1"
"seine 9 euro nicht wert#negative";"1";"1";"1";"sein 9 Euro nicht wert";"Q O N O G";"seine#8 9#2 euro#17 nicht#366 wert#13"
"dieser mangel wurde nicht behoben#negative";"1";"1";"1";"dies Mangel werden nicht beheben";"Q N V O V";"dieser#12 mangel#1 wurde#75 nicht#366 behoben#4"
